dteday,hr,weathersit,temp,atemp,hum,windspeed,casual,cnt
2011-04-26,5,1,0.54,0.5152,0.88,0.2537,0,0.015384615384615385
2011-04-26,6,1,0.56,0.5303,0.88,0.2239,0,0.08102564102564103
2011-04-26,8,1,0.58,0.5455,0.83,0.2985,32,0.4594871794871795
2011-04-26,9,1,0.64,0.6061,0.73,0.3582,35,0.20307692307692307
2011-04-26,13,1,0.74,0.6667,0.51,0.4478,37,0.1794871794871795
2011-04-26,15,1,0.7,0.6515,0.61,0.3582,34,0.1558974358974359
2011-04-26,16,1,0.7,0.6515,0.58,0.3881,40,0.29743589743589743
2011-04-26,19,1,0.64,0.6061,0.73,0.4179,42,0.3353846153846154
2011-04-26,20,1,0.64,0.6061,0.73,0.3582,35,0.23897435897435898
2011-04-26,21,1,0.62,0.5909,0.78,0.2836,33,0.19897435897435897
2011-04-26,23,2,0.6,0.5606,0.83,0.2239,7,0.07897435897435898
2011-04-27,0,1,0.6,0.5606,0.83,0.2239,3,0.02666666666666667
2011-04-27,1,1,0.6,0.5606,0.83,0.2537,2,0.01641025641025641
2011-04-27,3,2,0.58,0.5455,0.88,0.2836,3,0.006153846153846154
2011-04-27,5,2,0.56,0.5303,0.94,0.2537,1,0.01641025641025641
2011-04-27,6,1,0.56,0.5303,0.94,0.2537,5,0.08512820512820513
2011-04-27,10,2,0.62,0.5758,0.83,0.2836,26,0.09333333333333334
2011-04-27,12,1,0.66,0.6061,0.78,0.3284,38,0.1764102564102564
2011-04-27,15,1,0.7,0.6515,0.65,0.4925,18,0.14051282051282052
2011-04-27,16,1,0.7,0.6515,0.7,0.3881,29,0.22256410256410256
2011-04-27,17,3,0.66,0.6061,0.83,0.3881,63,0.5333333333333333
2011-04-27,18,3,0.66,0.6061,0.83,0.3881,46,0.42153846153846153
2011-04-27,19,1,0.62,0.5909,0.78,0.2836,40,0.26564102564102565
2011-04-27,20,1,0.64,0.5758,0.83,0.3284,30,0.22256410256410256
2011-04-27,21,1,0.62,0.5606,0.88,0.2836,19,0.1476923076923077
2011-04-27,23,2,0.62,0.5606,0.88,0.3582,25,0.07897435897435898
2011-04-28,2,2,0.62,0.5758,0.83,0.4478,14,0.020512820512820513
2011-04-28,3,2,0.64,0.5909,0.78,0.3881,2,0.0020512820512820513
2011-04-28,5,2,0.62,0.5758,0.83,0.3881,0,0.012307692307692308
2011-04-28,6,2,0.64,0.5909,0.78,0.4627,7,0.08717948717948718
2011-04-28,7,2,0.64,0.5909,0.78,0.4478,14,0.2194871794871795
2011-04-28,8,2,0.66,0.6061,0.78,0.4478,31,0.40717948717948715
2011-04-28,9,3,0.62,0.5606,0.88,0.3284,18,0.18666666666666668
2011-04-28,11,2,0.62,0.5758,0.83,0.2836,10,0.08512820512820513
2011-04-28,14,1,0.62,0.5758,0.83,0.2985,21,0.14461538461538462
2011-04-28,17,1,0.64,0.6212,0.47,0.3582,49,0.46564102564102566
2011-04-28,18,1,0.64,0.6212,0.47,0.3582,44,0.5425641025641026
2011-04-28,20,1,0.58,0.5455,0.43,0.2239,49,0.27487179487179486
2011-04-28,21,1,0.56,0.5303,0.46,0.1343,27,0.19794871794871796
2011-04-28,22,1,0.54,0.5152,0.45,0.1642,34,0.1558974358974359
2011-04-29,0,1,0.52,0.5,0.39,0.2836,11,0.048205128205128206
2011-04-29,1,1,0.5,0.4848,0.45,0.0896,10,0.03076923076923077
2011-04-29,2,1,0.46,0.4545,0.63,0.1045,2,0.009230769230769232
2011-04-29,3,1,0.46,0.4545,0.59,0.0896,1,0.0041025641025641026
2011-04-29,5,1,0.46,0.4545,0.47,0.1343,0,0.024615384615384615
2011-04-29,6,1,0.5,0.4848,0.45,0.2836,4,0.07179487179487179
2011-04-29,7,1,0.52,0.5,0.42,0.1939999999999999,18,0.24512820512820513
2011-04-29,9,1,0.54,0.5152,0.39,0.3284,45,0.23487179487179488
2011-04-29,11,1,0.6,0.6212,0.38,0.2239,49,0.16
2011-04-29,12,1,0.56,0.5303,0.37,0.2836,63,0.2276923076923077
2011-04-29,14,1,0.6,0.6212,0.35,0.3284,58,0.25333333333333335
2011-04-29,17,2,0.52,0.5,0.45,0.3881,75,0.52
2011-04-29,18,1,0.52,0.5,0.48,0.3582,55,0.4492307692307692
2011-04-29,19,1,0.46,0.4545,0.55,0.3284,40,0.27589743589743587
2011-04-29,21,1,0.46,0.4545,0.51,0.1939999999999999,50,0.19897435897435897
2011-04-29,23,2,0.44,0.4394,0.54,0.0896,25,0.11487179487179487
2011-04-30,0,2,0.44,0.4394,0.54,0.2537,33,0.1076923076923077
2011-04-30,1,2,0.44,0.4394,0.54,0.1642,15,0.07487179487179488
2011-04-30,3,2,0.42,0.4242,0.54,0.1939999999999999,4,0.01641025641025641
2011-04-30,5,1,0.42,0.4242,0.54,0.3881,3,0.006153846153846154
2011-04-30,6,1,0.4,0.4091,0.58,0.2836,10,0.020512820512820513
2011-04-30,10,1,0.48,0.4697,0.44,0.3881,94,0.28512820512820514
2011-04-30,11,1,0.5,0.4848,0.42,0.3582,120,0.3282051282051282
2011-04-30,12,1,0.52,0.5,0.42,0.3881,178,0.4256410256410256
2011-04-30,13,1,0.54,0.5152,0.39,0.2985,185,0.46564102564102566
2011-04-30,14,1,0.54,0.5152,0.39,0.2239,184,0.4625641025641026
2011-04-30,16,1,0.58,0.5455,0.37,0.1939999999999999,191,0.4748717948717949
2011-04-30,17,1,0.56,0.5303,0.43,0.1343,162,0.4164102564102564
2011-04-30,18,1,0.54,0.5152,0.43,0.1343,134,0.37948717948717947
2011-04-30,19,1,0.54,0.5152,0.43,0.1343,150,0.3958974358974359
2011-04-30,20,1,0.44,0.4394,0.62,0.1343,65,0.2287179487179487
2011-04-30,21,1,0.44,0.4394,0.62,0.1343,58,0.18051282051282053
2011-04-30,22,1,0.44,0.4394,0.67,0.1045,37,0.14564102564102563
2011-04-30,23,1,0.44,0.4394,0.67,0.1045,34,0.12717948717948718
2011-05-01,0,1,0.42,0.4242,0.67,0.0896,19,0.09743589743589744
2011-05-01,1,1,0.42,0.4242,0.69,0.1045,9,0.059487179487179485
2011-05-01,3,1,0.4,0.4091,0.82,0.1045,8,0.022564102564102566
2011-05-01,4,1,0.4,0.4091,0.76,0.1045,6,0.01641025641025641
2011-05-01,6,2,0.4,0.4091,0.82,0.0896,4,0.012307692307692308
2011-05-01,7,2,0.42,0.4242,0.77,0.0896,7,0.03282051282051282
2011-05-01,9,2,0.46,0.4545,0.72,0.1343,45,0.14358974358974358
2011-05-01,13,2,0.5,0.4848,0.63,0.1642,123,0.3394871794871795
2011-05-01,14,2,0.5,0.4848,0.68,0.1045,85,0.24307692307692308
2011-05-01,15,2,0.5,0.4848,0.72,0.0,113,0.2717948717948718
2011-05-01,17,2,0.48,0.4697,0.82,0.2537,60,0.2
2011-05-01,18,2,0.46,0.4545,0.82,0.0896,33,0.16205128205128205
2011-05-01,20,2,0.46,0.4545,0.82,0.0,35,0.12307692307692308
2011-05-01,22,2,0.46,0.4545,0.82,0.0,32,0.10153846153846154
2011-05-01,23,1,0.46,0.4545,0.77,0.1939999999999999,64,0.14871794871794872
2011-05-02,0,1,0.46,0.4545,0.72,0.1343,68,0.18051282051282053
2011-05-02,1,1,0.46,0.4545,0.72,0.1343,41,0.1158974358974359
2011-05-02,2,2,0.44,0.4394,0.77,0.2239,16,0.03487179487179487
2011-05-02,7,2,0.46,0.4545,0.82,0.3284,16,0.21333333333333335
2011-05-02,9,2,0.5,0.4848,0.77,0.2836,41,0.1753846153846154
2011-05-02,11,1,0.58,0.5455,0.73,0.2985,34,0.13230769230769232
2011-05-02,12,1,0.62,0.6061,0.69,0.2239,40,0.19076923076923077
2011-05-02,13,2,0.62,0.6061,0.69,0.1939999999999999,51,0.17333333333333334
2011-05-02,14,1,0.64,0.6061,0.69,0.2239,48,0.18461538461538463
2011-05-02,15,1,0.66,0.6212,0.61,0.1939999999999999,45,0.15794871794871795
2011-05-02,17,1,0.66,0.6212,0.65,0.1939999999999999,65,0.5497435897435897
2011-05-02,18,2,0.64,0.6061,0.65,0.1939999999999999,68,0.5302564102564102
2011-05-02,19,2,0.62,0.6061,0.69,0.1343,46,0.321025641025641
2011-05-02,21,2,0.6,0.5909,0.73,0.1045,54,0.23692307692307693
2011-05-02,22,2,0.6,0.5909,0.73,0.0,28,0.12717948717948718
2011-05-02,23,2,0.56,0.5303,0.83,0.1939999999999999,16,0.06461538461538462
2011-05-03,0,2,0.56,0.5303,0.83,0.2239,0,0.015384615384615385
2011-05-03,1,2,0.56,0.5303,0.78,0.2537,0,0.013333333333333334
2011-05-03,2,2,0.56,0.5303,0.78,0.2537,0,0.0041025641025641026
2011-05-03,3,1,0.54,0.5152,0.83,0.2836,0,0.0010256410256410256
2011-05-03,4,1,0.52,0.5,0.88,0.2239,3,0.003076923076923077
2011-05-03,5,1,0.52,0.5,0.88,0.1343,0,0.013333333333333334
2011-05-03,6,2,0.52,0.5,0.94,0.1642,7,0.11076923076923077
2011-05-03,7,2,0.54,0.5152,0.88,0.2239,17,0.27076923076923076
2011-05-03,8,2,0.56,0.5303,0.83,0.2836,24,0.46974358974358976
2011-05-03,9,2,0.6,0.5758,0.78,0.3582,29,0.18974358974358974
2011-05-03,10,2,0.64,0.6061,0.69,0.3582,36,0.12923076923076923
2011-05-03,11,2,0.66,0.6212,0.65,0.3284,20,0.14256410256410257
2011-05-03,12,2,0.68,0.6364,0.61,0.4925,48,0.22153846153846155
2011-05-03,13,2,0.7,0.6515,0.58,0.6119,50,0.19794871794871796
2011-05-03,15,2,0.7,0.6515,0.58,0.4478,37,0.15692307692307692
2011-05-03,16,1,0.72,0.6667,0.54,0.4627,46,0.27692307692307694
2011-05-03,17,1,0.7,0.6515,0.54,0.4627,53,0.5292307692307693
2011-05-03,18,1,0.7,0.6515,0.48,0.4179,59,0.556923076923077
2011-05-03,20,1,0.66,0.6212,0.61,0.1939999999999999,28,0.2964102564102564
2011-05-03,21,2,0.64,0.6212,0.61,0.4478,42,0.22974358974358974
2011-05-04,2,3,0.5,0.4848,0.82,0.2836,0,0.003076923076923077
2011-05-04,5,3,0.36,0.3333,0.87,0.3284,1,0.008205128205128205
2011-05-04,8,3,0.34,0.303,0.93,0.3881,5,0.08
2011-05-04,10,2,0.34,0.3182,0.93,0.2836,5,0.03076923076923077
2011-05-04,11,1,0.4,0.4091,0.82,0.3284,3,0.07282051282051281
2011-05-04,12,2,0.44,0.4394,0.62,0.3582,19,0.12615384615384614
2011-05-04,13,2,0.46,0.4545,0.59,0.4478,15,0.14564102564102563
2011-05-04,15,1,0.48,0.4697,0.51,0.4179,22,0.13128205128205128
2011-05-04,17,1,0.4,0.4091,0.71,0.2537,22,0.4194871794871795
2011-05-04,19,1,0.42,0.4242,0.58,0.3582,30,0.30256410256410254
2011-05-04,20,1,0.4,0.4091,0.62,0.3284,17,0.19487179487179487
2011-05-04,22,1,0.38,0.3939,0.62,0.2239,9,0.09025641025641026
2011-05-04,23,1,0.36,0.3485,0.62,0.2239,8,0.057435897435897436
2011-05-05,1,1,0.34,0.3333,0.71,0.1939999999999999,4,0.009230769230769232
2011-05-05,4,1,0.34,0.3182,0.66,0.2537,4,0.006153846153846154
2011-05-05,5,1,0.34,0.3182,0.66,0.2537,1,0.029743589743589743
2011-05-05,6,1,0.34,0.3182,0.66,0.2537,3,0.09025641025641026
2011-05-05,7,1,0.38,0.3939,0.58,0.2537,16,0.27692307692307694
2011-05-05,8,1,0.42,0.4242,0.5,0.2537,25,0.4502564102564103
2011-05-05,9,1,0.46,0.4545,0.44,0.2836,20,0.18769230769230769
2011-05-05,10,1,0.5,0.4848,0.39,0.2836,30,0.13025641025641024
2011-05-05,11,1,0.52,0.5,0.36,0.4478,43,0.15076923076923077
2011-05-05,13,1,0.54,0.5152,0.3,0.5821,50,0.19589743589743588
2011-05-05,14,1,0.54,0.5152,0.28,0.4478,19,0.15692307692307692
2011-05-05,15,1,0.56,0.5303,0.26,0.4925,27,0.14974358974358976
2011-05-05,19,1,0.54,0.5152,0.28,0.2239,56,0.36923076923076925
2011-05-05,20,1,0.5,0.4848,0.34,0.1642,33,0.2635897435897436
2011-05-05,22,1,0.48,0.4697,0.39,0.1939999999999999,30,0.1682051282051282
2011-05-05,23,1,0.46,0.4545,0.41,0.1939999999999999,16,0.11692307692307692
2011-05-06,1,1,0.4,0.4091,0.62,0.1642,8,0.031794871794871796
2011-05-06,2,1,0.38,0.3939,0.62,0.1045,1,0.015384615384615385
2011-05-06,5,1,0.34,0.3485,0.81,0.1045,0,0.015384615384615385
2011-05-06,6,1,0.36,0.3636,0.81,0.0896,8,0.08307692307692308
2011-05-06,8,1,0.42,0.4242,0.77,0.2537,35,0.4605128205128205
2011-05-06,9,1,0.46,0.4545,0.67,0.2836,27,0.19179487179487179
2011-05-06,10,2,0.54,0.5152,0.49,0.3284,30,0.12923076923076923
2011-05-06,11,2,0.54,0.5152,0.49,0.3284,42,0.1682051282051282
2011-05-06,14,1,0.6,0.6212,0.4,0.4478,86,0.21743589743589745
2011-05-06,16,1,0.6,0.6212,0.4,0.2537,82,0.3517948717948718
2011-05-06,19,3,0.54,0.5152,0.52,0.3582,39,0.29846153846153844
2011-05-06,20,1,0.52,0.5,0.48,0.1045,29,0.19384615384615383
2011-05-07,1,1,0.42,0.4242,0.82,0.1045,8,0.05846153846153846
2011-05-07,3,1,0.42,0.4242,0.77,0.0896,9,0.017435897435897435
2011-05-07,4,1,0.4,0.4091,0.82,0.1045,1,0.0041025641025641026
2011-05-07,6,1,0.42,0.4242,0.77,0.0896,1,0.012307692307692308
2011-05-07,8,1,0.52,0.5,0.52,0.1939999999999999,19,0.11692307692307692
2011-05-07,9,1,0.54,0.5152,0.49,0.2836,54,0.22256410256410256
2011-05-07,10,1,0.56,0.5303,0.49,0.2985,90,0.3046153846153846
2011-05-07,11,1,0.56,0.5303,0.43,0.0,132,0.3548717948717949
2011-05-07,12,1,0.6,0.6212,0.4,0.1939999999999999,129,0.38153846153846155
2011-05-07,14,3,0.6,0.6212,0.35,0.1642,143,0.38666666666666666
2011-05-07,16,1,0.6,0.6212,0.38,0.1939999999999999,119,0.34974358974358977
2011-05-07,17,1,0.58,0.5455,0.4,0.2239,138,0.36205128205128206
2011-05-07,19,1,0.56,0.5303,0.43,0.1939999999999999,88,0.27282051282051284
2011-05-07,21,1,0.54,0.5152,0.49,0.2239,58,0.18564102564102564
2011-05-07,23,1,0.5,0.4848,0.59,0.1045,30,0.12102564102564102
2011-05-08,2,1,0.48,0.4697,0.63,0.0,17,0.059487179487179485
2011-05-08,4,1,0.42,0.4242,0.82,0.0,2,0.009230769230769232
2011-05-08,5,2,0.44,0.4394,0.77,0.0,0,0.0041025641025641026
2011-05-08,6,2,0.44,0.4394,0.82,0.0,2,0.005128205128205128
2011-05-08,7,2,0.46,0.4545,0.82,0.0,8,0.022564102564102566
2011-05-08,8,1,0.52,0.5,0.63,0.1343,28,0.08717948717948718
2011-05-08,9,1,0.56,0.5303,0.52,0.2239,48,0.16307692307692306
2011-05-08,10,1,0.58,0.5455,0.49,0.1343,91,0.24923076923076923
2011-05-08,11,1,0.58,0.5455,0.49,0.0896,142,0.3476923076923077
2011-05-08,13,1,0.6,0.6212,0.49,0.1343,166,0.39897435897435896
2011-05-08,15,1,0.6,0.6212,0.49,0.0,128,0.36615384615384616
2011-05-08,16,1,0.6,0.6212,0.46,0.1045,122,0.39384615384615385
2011-05-08,17,3,0.58,0.5455,0.49,0.2836,106,0.358974358974359
2011-05-08,18,1,0.58,0.5455,0.49,0.0,63,0.27384615384615385
2011-05-08,21,1,0.52,0.5,0.77,0.0896,32,0.12923076923076923
2011-05-08,22,1,0.5,0.4848,0.88,0.0896,29,0.11692307692307692
2011-05-09,0,1,0.46,0.4545,0.82,0.0896,31,0.05333333333333334
2011-05-09,1,1,0.44,0.4394,0.88,0.0,25,0.03282051282051282
2011-05-09,3,1,0.46,0.4545,0.82,0.0896,0,0.006153846153846154
2011-05-09,4,1,0.42,0.4242,0.82,0.1642,0,0.003076923076923077
2011-05-09,5,1,0.42,0.4242,0.77,0.1642,0,0.022564102564102566
2011-05-09,7,1,0.48,0.4697,0.63,0.2537,16,0.24205128205128204
2011-05-09,8,1,0.52,0.5,0.55,0.2239,23,0.38256410256410256
2011-05-09,9,1,0.54,0.5152,0.56,0.1642,36,0.18153846153846154
2011-05-09,11,1,0.6,0.6212,0.46,0.2239,26,0.12717948717948718
2011-05-09,12,1,0.6,0.6212,0.43,0.1939999999999999,35,0.19897435897435897
2011-05-09,16,1,0.64,0.6212,0.38,0.2239,49,0.31076923076923074
2011-05-09,19,1,0.58,0.5455,0.43,0.1939999999999999,45,0.39282051282051283
2011-05-09,21,1,0.52,0.5,0.59,0.1343,28,0.15897435897435896
2011-05-09,23,1,0.5,0.4848,0.68,0.0896,16,0.06153846153846154
2011-05-10,0,1,0.48,0.4697,0.63,0.0,6,0.017435897435897435
2011-05-10,1,1,0.46,0.4545,0.59,0.0896,3,0.014358974358974359
2011-05-10,2,1,0.44,0.4394,0.58,0.1343,1,0.0041025641025641026
2011-05-10,3,1,0.44,0.4394,0.54,0.1939999999999999,1,0.003076923076923077
2011-05-10,4,1,0.42,0.4242,0.62,0.2537,0,0.0010256410256410256
2011-05-10,5,1,0.4,0.4091,0.66,0.2239,1,0.028717948717948718
2011-05-10,6,1,0.42,0.4242,0.67,0.1343,9,0.11384615384615385
2011-05-10,7,2,0.44,0.4394,0.62,0.1343,13,0.321025641025641
2011-05-10,8,2,0.5,0.4848,0.51,0.1045,28,0.4348717948717949
2011-05-10,10,2,0.56,0.5303,0.37,0.0896,27,0.12923076923076923
2011-05-10,17,1,0.64,0.6212,0.33,0.0,79,0.6256410256410256
2011-05-10,18,1,0.64,0.6212,0.29,0.1343,70,0.563076923076923
2011-05-10,20,1,0.54,0.5152,0.6,0.1343,50,0.29743589743589743
2011-05-10,21,1,0.54,0.5152,0.52,0.0,30,0.20717948717948717
2011-05-11,0,2,0.52,0.5,0.55,0.1343,8,0.03794871794871795
2011-05-11,1,2,0.5,0.4848,0.59,0.1045,4,0.019487179487179488
2011-05-11,2,1,0.52,0.5,0.59,0.0,6,0.009230769230769232
2011-05-11,8,1,0.48,0.4697,0.77,0.2537,21,0.4523076923076923
2011-05-11,10,1,0.54,0.5152,0.68,0.0896,30,0.15692307692307692
2011-05-11,13,1,0.62,0.6212,0.5,0.0,36,0.19692307692307692
2011-05-11,14,1,0.62,0.6212,0.53,0.0896,36,0.18051282051282053
2011-05-11,15,1,0.64,0.6212,0.41,0.0,48,0.18256410256410258
2011-05-11,16,1,0.66,0.6212,0.39,0.0,49,0.2953846153846154
2011-05-11,18,1,0.62,0.6212,0.5,0.2985,40,0.28
2011-05-11,20,1,0.54,0.5152,0.64,0.1343,28,0.27897435897435896
2011-05-11,22,1,0.5,0.4848,0.72,0.2537,12,0.14871794871794872
2011-05-12,1,1,0.46,0.4545,0.88,0.2239,1,0.01641025641025641
2011-05-12,2,1,0.44,0.4394,0.94,0.1939999999999999,1,0.014358974358974359
2011-05-12,4,1,0.42,0.4242,0.94,0.0,1,0.005128205128205128
2011-05-12,5,1,0.42,0.4242,0.94,0.1343,2,0.028717948717948718
2011-05-12,6,1,0.44,0.4394,0.88,0.0,9,0.11384615384615385
2011-05-12,7,1,0.46,0.4545,0.88,0.1343,14,0.3035897435897436
2011-05-12,11,1,0.58,0.5455,0.6,0.2239,43,0.18256410256410258
2011-05-12,12,1,0.58,0.5455,0.6,0.2239,43,0.21128205128205127
2011-05-12,14,2,0.62,0.6061,0.61,0.2239,43,0.19487179487179487
2011-05-12,17,2,0.64,0.6212,0.57,0.1939999999999999,54,0.6082051282051282
2011-05-12,21,1,0.56,0.5303,0.83,0.1343,31,0.2276923076923077
2011-05-12,22,1,0.54,0.5152,0.83,0.1939999999999999,25,0.1753846153846154
2011-05-13,0,2,0.52,0.5,0.83,0.1642,6,0.052307692307692305
2011-05-13,1,1,0.52,0.5,0.83,0.1642,5,0.019487179487179488
2011-05-13,4,3,0.5,0.4848,0.88,0.1642,2,0.0041025641025641026
2011-05-13,7,3,0.5,0.4848,0.88,0.1642,16,0.16
2011-05-13,8,2,0.5,0.4848,0.88,0.1939999999999999,26,0.3958974358974359
2011-05-13,9,2,0.5,0.4848,0.88,0.1939999999999999,18,0.23794871794871794
2011-05-13,10,2,0.52,0.5,0.83,0.1343,31,0.13230769230769232
2011-05-13,11,2,0.52,0.5,0.83,0.1642,56,0.14871794871794872
2011-05-13,12,2,0.52,0.5,0.88,0.1939999999999999,53,0.2276923076923077
2011-05-13,14,2,0.52,0.5,0.87,0.2836,70,0.19384615384615383
2011-05-13,15,2,0.52,0.5,0.88,0.1642,56,0.20205128205128206
2011-05-13,17,3,0.52,0.5,0.88,0.1642,62,0.5025641025641026
2011-05-13,18,3,0.52,0.5,0.88,0.1642,39,0.40717948717948715
2011-05-13,19,2,0.52,0.5,0.83,0.1939999999999999,25,0.27589743589743587
2011-05-13,20,2,0.52,0.5,0.83,0.1343,22,0.15487179487179487
2011-05-13,21,2,0.52,0.5,0.84,0.1642,24,0.15692307692307692
2011-05-13,22,2,0.52,0.5,0.83,0.2239,25,0.13435897435897437
2011-05-13,23,3,0.5,0.4848,0.88,0.1642,31,0.12102564102564102
2011-05-14,2,2,0.5,0.4848,0.88,0.1343,15,0.052307692307692305
2011-05-14,4,2,0.5,0.4848,0.82,0.1642,1,0.0041025641025641026
2011-05-14,5,2,0.5,0.4848,0.82,0.1045,7,0.013333333333333334
2011-05-14,6,2,0.5,0.4848,0.88,0.1045,2,0.010256410256410256
2011-05-14,11,2,0.52,0.5,0.94,0.1343,72,0.28512820512820514
2011-05-14,12,3,0.52,0.5,1.0,0.0896,75,0.28512820512820514
2011-05-14,14,2,0.54,0.5152,0.94,0.1343,57,0.2205128205128205
2011-05-14,15,2,0.54,0.5152,0.94,0.1642,73,0.3005128205128205
2011-05-14,16,2,0.54,0.5152,0.94,0.1939999999999999,107,0.30153846153846153
2011-05-14,19,3,0.54,0.5152,0.94,0.1343,69,0.25333333333333335
2011-05-14,20,3,0.54,0.5152,0.94,0.1343,42,0.16
2011-05-14,21,3,0.54,0.5152,0.94,0.2239,15,0.059487179487179485
2011-05-14,23,3,0.52,0.5,1.0,0.1939999999999999,11,0.0441025641025641
2011-05-15,0,2,0.52,0.5,1.0,0.0,5,0.038974358974358976
2011-05-15,1,2,0.52,0.5,1.0,0.1045,4,0.04717948717948718
2011-05-15,2,2,0.52,0.5,1.0,0.1343,13,0.050256410256410255
2011-05-15,3,2,0.52,0.5,1.0,0.0,11,0.031794871794871796
2011-05-15,4,2,0.52,0.5,1.0,0.0,5,0.012307692307692308
2011-05-15,5,3,0.52,0.5,1.0,0.1045,3,0.013333333333333334
2011-05-15,7,2,0.52,0.5,1.0,0.1343,4,0.04205128205128205
2011-05-15,8,2,0.54,0.5152,0.94,0.1343,24,0.07076923076923076
2011-05-15,10,1,0.58,0.5455,0.83,0.2239,73,0.23076923076923078
2011-05-15,11,1,0.6,0.5758,0.78,0.2239,120,0.3292307692307692
2011-05-15,12,1,0.62,0.5909,0.73,0.2985,120,0.37538461538461537
2011-05-15,13,1,0.62,0.5909,0.73,0.2836,195,0.4666666666666667
2011-05-15,14,1,0.64,0.6061,0.73,0.1939999999999999,183,0.4471794871794872
2011-05-15,15,1,0.66,0.6212,0.69,0.2537,206,0.46974358974358976
2011-05-15,16,1,0.64,0.6061,0.69,0.2537,158,0.4502564102564103
2011-05-15,17,3,0.56,0.5303,0.78,0.3582,137,0.40102564102564103
2011-05-15,18,1,0.56,0.5303,0.78,0.2537,60,0.24205128205128204
2011-05-15,19,1,0.56,0.5303,0.83,0.1045,78,0.2358974358974359
2011-05-15,22,1,0.56,0.5303,0.83,0.0,29,0.11897435897435897
2011-05-15,23,1,0.54,0.5152,0.88,0.2239,18,0.06974358974358974
2011-05-16,2,1,0.5,0.4848,1.0,0.0896,4,0.012307692307692308
2011-05-16,3,1,0.5,0.4848,0.94,0.1642,1,0.003076923076923077
2011-05-16,4,1,0.5,0.4848,1.0,0.1343,1,0.005128205128205128
2011-05-16,5,1,0.5,0.4848,0.93,0.1939999999999999,1,0.020512820512820513
2011-05-16,6,1,0.52,0.5,0.88,0.1642,11,0.10564102564102563
2011-05-16,7,1,0.52,0.5,0.83,0.2836,27,0.27794871794871795
2011-05-16,9,1,0.6,0.5909,0.69,0.1939999999999999,38,0.19794871794871796
2011-05-16,10,1,0.62,0.6061,0.65,0.0896,37,0.11384615384615385
2011-05-16,11,1,0.64,0.6212,0.57,0.0,56,0.18871794871794872
2011-05-16,12,1,0.66,0.6212,0.54,0.0896,72,0.21333333333333335
2011-05-16,13,1,0.68,0.6364,0.51,0.0,61,0.21846153846153846
2011-05-16,14,1,0.68,0.6364,0.51,0.0,76,0.19692307692307692
2011-05-16,15,1,0.72,0.6667,0.51,0.0,55,0.1682051282051282
2011-05-16,16,3,0.6,0.5758,0.78,0.2537,45,0.23076923076923078
2011-05-16,17,1,0.58,0.5455,0.88,0.2239,47,0.28
2011-05-16,18,3,0.58,0.5455,0.83,0.1939999999999999,55,0.4635897435897436
2011-05-16,21,1,0.58,0.5455,0.83,0.0,28,0.18051282051282053
2011-05-16,22,1,0.56,0.5303,0.88,0.0896,22,0.12923076923076923
2011-05-17,0,2,0.56,0.5303,0.88,0.0,13,0.03076923076923077
2011-05-17,1,3,0.56,0.5303,0.88,0.0,7,0.012307692307692308
2011-05-17,2,3,0.56,0.5303,0.88,0.0,4,0.0071794871794871795
2011-05-17,3,3,0.54,0.5152,0.94,0.2537,1,0.003076923076923077
2011-05-17,4,3,0.54,0.5152,0.94,0.2537,2,0.003076923076923077
2011-05-17,5,3,0.52,0.5,0.94,0.2537,0,0.021538461538461538
2011-05-17,6,3,0.52,0.5,0.94,0.2537,0,0.04923076923076923
2011-05-17,7,2,0.52,0.5,0.94,0.2537,13,0.15384615384615385
2011-05-17,8,2,0.52,0.5,0.94,0.2985,22,0.3548717948717949
2011-05-17,9,2,0.54,0.5152,0.88,0.2537,17,0.21128205128205127
2011-05-17,10,3,0.54,0.5152,0.88,0.2537,31,0.10564102564102563
2011-05-17,11,2,0.56,0.5303,0.83,0.4179,26,0.13230769230769232
2011-05-17,12,3,0.56,0.5303,0.83,0.4179,38,0.1558974358974359
2011-05-17,13,2,0.56,0.5303,0.88,0.3284,31,0.1753846153846154
2011-05-17,15,1,0.62,0.6061,0.69,0.4478,79,0.21435897435897436
2011-05-17,16,1,0.62,0.6061,0.61,0.3284,73,0.2964102564102564
2011-05-17,18,1,0.6,0.5909,0.69,0.2985,54,0.49128205128205127
2011-05-17,20,1,0.58,0.5455,0.83,0.4179,30,0.28923076923076924
2011-05-17,21,1,0.54,0.5152,0.88,0.2537,23,0.17743589743589744
2011-05-17,22,2,0.54,0.5152,0.88,0.2836,12,0.09948717948717949
2011-05-18,1,2,0.54,0.5152,0.88,0.2537,3,0.011282051282051283
2011-05-18,2,3,0.52,0.5,0.94,0.2239,1,0.005128205128205128
2011-05-18,3,3,0.52,0.5,0.94,0.2985,6,0.008205128205128205
2011-05-18,4,3,0.52,0.5,0.94,0.2985,1,0.0020512820512820513
2011-05-18,5,1,0.52,0.5,1.0,0.2239,0,0.008205128205128205
2011-05-18,6,1,0.52,0.5,1.0,0.1343,2,0.10256410256410256
2011-05-18,7,1,0.54,0.5152,0.88,0.1939999999999999,14,0.28
2011-05-18,9,3,0.56,0.5303,0.83,0.2537,26,0.20615384615384616
2011-05-18,15,1,0.6,0.5758,0.78,0.2537,34,0.17025641025641025
2011-05-18,17,1,0.6,0.5909,0.69,0.1343,78,0.5784615384615385
